Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

L20        INDC2012X130L        225.12mm      74.752mm      225.12mm      74.752mm      225.12mm      74.002mm  T         90.00 600R           
L19        INDC2012X130L       296.494mm      227.16mm     296.494mm      227.16mm     297.244mm      227.16mm  T        180.00 600R           
L18        INDC2012X130L       288.874mm     228.668mm     288.874mm     228.668mm     288.124mm     228.668mm  T        360.00 600R           
L17        INDC2012X130L       223.088mm      98.628mm     223.088mm      98.628mm     223.838mm      98.628mm  T        180.00 600R           
L16        INDC2012X130L       187.528mm      64.592mm     187.528mm      64.592mm     187.528mm      65.342mm  T        270.00 600R           
L15        INDC2012X130L       190.068mm      64.592mm     190.068mm      64.592mm     190.068mm      63.842mm  T         90.00 600R           
L14        INDC1608X130L         192.1mm      66.116mm       192.1mm      66.116mm       192.1mm      65.416mm  T         90.00 180R           
L13        INDC2012X130L       223.088mm      94.056mm     223.088mm      94.056mm     222.338mm      94.056mm  T        360.00 600R           
L12        INDC2012X130L       214.452mm      110.82mm     214.452mm      110.82mm     214.452mm      111.57mm  T        270.00 600R           
L11        INDC1608X130L        194.64mm      66.116mm      194.64mm      66.116mm      194.64mm      65.416mm  T         90.00 180R           
L10        INDC2012X130L       186.512mm      110.82mm     186.512mm      110.82mm     186.512mm      111.57mm  T        270.00 600R           
L9         INDC2012X130L       203.784mm      65.608mm     203.784mm      65.608mm     203.784mm      64.858mm  T         90.00 600R           
L8         INDC1608X130L        197.18mm      66.116mm      197.18mm      66.116mm      197.18mm      65.416mm  T         90.00 180R           
L7         INDC3216X130L       291.668mm       67.64mm     291.668mm       67.64mm     291.668mm      69.015mm  T        270.00 120R           
L6         INDC3216X130L       288.112mm       67.64mm     288.112mm       67.64mm     288.112mm      69.015mm  T        270.00 120R           
L5         INDC3216X130L       284.556mm       67.64mm     284.556mm       67.64mm     284.556mm      69.015mm  T        270.00 120R           
L4         INDC3216X130L           281mm       67.64mm         281mm       67.64mm         281mm      69.015mm  T        270.00 120R           
L3         INDC3216X130L       267.538mm      129.87mm     267.538mm      129.87mm     266.163mm      129.87mm  T        360.00 120R           
L2         INDC3216X130L       295.224mm     172.796mm     295.224mm     172.796mm     296.599mm     172.796mm  T        180.00 120R           
L1         INDC3216X130L       295.224mm      176.86mm     295.224mm      176.86mm     296.599mm      176.86mm  T        180.00 120R           
JP1        MOLEX_0022032021     300.812mm      68.656mm     300.812mm      68.656mm     300.812mm      69.926mm  T        270.00 0022032021     
J11        AMPHENOL_132134        52.4mm      38.176mm        52.4mm      38.176mm        52.4mm      38.176mm  T          0.00 132136         
J10        AMPHENOL_132134      45.796mm      25.476mm      45.796mm      25.476mm      45.796mm      25.476mm  T          0.00 132136         
J9         AMPHENOL_132134      59.004mm      25.476mm      59.004mm      25.476mm      59.004mm      25.476mm  T          0.00 132136         
J6         TYCO_1932000-1       26.426mm      76.772mm      25.476mm     138.252mm      25.476mm     138.252mm  T        270.00 1932000-1      
J5         MOLEX_0022232031      250.52mm      42.748mm      250.52mm      42.748mm      253.06mm      42.748mm  T        180.00 0022232031     
J4         MOLEX_0022232031     236.296mm      42.748mm     236.296mm      42.748mm     238.836mm      42.748mm  T        180.00 0022232031     
J3         MOLEX_0022232031     222.072mm      42.748mm     222.072mm      42.748mm     224.612mm      42.748mm  T        180.00 0022232031     
J2         MOLEX_0022232031     152.984mm        39.7mm     152.984mm        39.7mm     150.444mm        39.7mm  T          0.00 0022232031     
J1         MOLEX_0442060007     296.748mm     113.042mm     296.748mm     115.392mm     293.998mm      92.292mm  T         90.00 0442060007     
F9         FUSMC3215X145        19.888mm     100.406mm      19.888mm     100.406mm      19.888mm     101.806mm  T        270.00 1206L050-C     
F8         FUSMC3215X145        19.888mm     118.694mm      19.888mm     118.694mm      19.888mm     117.294mm  T         90.00 1206L050-C     
F7         FUSMC3215X145        18.872mm      51.376mm      18.872mm      51.376mm      18.872mm      49.976mm  T         90.00 1206L050-C     
F6         FUSMC3215X145       273.888mm     218.008mm     273.888mm     218.008mm     273.888mm     219.408mm  T        270.00 1206L050-C     
F4         FUSMC3215X145       248.488mm      37.668mm     248.488mm      37.668mm     247.088mm      37.668mm  T          0.00 1206L050-C     
F3         FUSMC3215X145       234.264mm      37.668mm     234.264mm      37.668mm     232.864mm      37.668mm  T          0.00 1206L050-C     
F2         FUSMC3215X145        220.04mm      37.668mm      220.04mm      37.668mm      218.64mm      37.668mm  T        360.00 1206L050-C     
F1         FUSMC3215X145       154.508mm      34.112mm     154.508mm      34.112mm     155.908mm      34.112mm  T        180.00 1206L050-C     
DS26       LEDC3216X120N        25.476mm     221.564mm      25.476mm     221.564mm      25.476mm     220.064mm  T         90.00 SML-LX1206IC-TR
DS25       LEDC3216X120N       211.404mm       29.54mm     211.404mm       29.54mm     211.404mm       28.04mm  T         90.00 SML-LX1206GC-TR
DS24       LEDC3216X120N       216.484mm       29.54mm     216.484mm       29.54mm     216.484mm       28.04mm  T         90.00 SML-LX1206GC-TR
DS23       LEDC3216X120N       206.324mm       29.54mm     206.324mm       29.54mm     206.324mm       28.04mm  T         90.00 SML-LX1206GC-TR
DS22       LEDC3216X120N        13.284mm     211.912mm      13.284mm     211.912mm      13.284mm     210.412mm  T         90.00 SML-LX1206GC-TR
DS21       LEDC3216X120N        25.222mm     211.912mm      25.222mm     211.912mm      25.222mm     210.412mm  T         90.00 SML-LX1206GC-TR
DS20       LEDC3216X120N        21.158mm     211.912mm      21.158mm     211.912mm      21.158mm     210.412mm  T         90.00 SML-LX1206GC-TR
DS19       LEDC3216X120N        17.094mm     211.912mm      17.094mm     211.912mm      17.094mm     210.412mm  T         90.00 SML-LX1206GC-TR
DS18       LEDC3216X120N        25.476mm       204.8mm      25.476mm       204.8mm      25.476mm       203.3mm  T         90.00 SML-LX1206GC-TR
DS17       LEDC3216X120N        21.412mm       204.8mm      21.412mm       204.8mm      21.412mm       203.3mm  T         90.00 SML-LX1206GC-TR
DS16       LEDC3216X120N        17.348mm       204.8mm      17.348mm       204.8mm      17.348mm       203.3mm  T         90.00 SML-LX1206GC-TR
DS15       LEDC3216X120N        13.284mm       204.8mm      13.284mm       204.8mm      13.284mm       203.3mm  T         90.00 SML-LX1206GC-TR
DS14       LEDC3216X120N        245.44mm     195.148mm      245.44mm     195.148mm      245.44mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS13       LEDC3216X120N       242.392mm     195.148mm     242.392mm     195.148mm     242.392mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS12       LEDC3216X120N       239.344mm     195.148mm     239.344mm     195.148mm     239.344mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS11       LEDC3216X120N       236.296mm     195.148mm     236.296mm     195.148mm     236.296mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS10       LEDC3216X120N       233.248mm     195.148mm     233.248mm     195.148mm     233.248mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS9        LEDC3216X120N         230.2mm     195.148mm       230.2mm     195.148mm       230.2mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS8        LEDC3216X120N       269.824mm     195.148mm     269.824mm     195.148mm     269.824mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS7        LEDC3216X120N       266.776mm     195.148mm     266.776mm     195.148mm     266.776mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS6        LEDC3216X120N       263.728mm     195.148mm     263.728mm     195.148mm     263.728mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS5        LEDC3216X120N        260.68mm     195.148mm      260.68mm     195.148mm      260.68mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS4        LEDC3216X120N       257.632mm     195.148mm     257.632mm     195.148mm     257.632mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS3        LEDC3216X120N       254.584mm     195.148mm     254.584mm     195.148mm     254.584mm     196.648mm  T        270.00 SML-LX1206GC-TR
DS2        LEDC3216X120N        13.284mm     221.564mm      13.284mm     221.564mm      13.284mm     220.064mm  T         90.00 SML-LX1206IC-TR
DS1        LEDC3216X120N        21.412mm     221.564mm      21.412mm     221.564mm      21.412mm     220.064mm  T         90.00 SML-LX1206IC-TR
C750       CAPC1005X60L       171.9211mm     78.5877mm    171.9211mm     78.5877mm     172.421mm     78.5877mm  B        180.00 0.1uF          
C749       CAPC2012X127L       171.888mm     81.3277mm    171.8881mm     81.3277mm     171.888mm     80.5777mm  B         90.00 4.7uF          
C748       CAPC1005X60L       171.9211mm     85.1917mm    171.9211mm     85.1917mm    171.4211mm     85.1917mm  B        360.00 0.1uF          
C745       CAPC2012X127L      171.9668mm     61.8016mm    171.9668mm     61.8016mm    171.2168mm     61.8016mm  B          0.00 4.7uF          
C744       CAPC1005X60L         225.12mm     122.504mm      225.12mm     122.504mm      225.12mm     122.004mm  B         90.00 0.1uF          
C742       CAPC2012X127L      171.3668mm     72.9016mm    171.3668mm     72.9016mm    170.6168mm     72.9016mm  B          0.00 4.7uF          
C741       CAPC1005X60L         209.88mm     122.504mm      209.88mm     122.504mm      209.88mm     122.004mm  B         90.00 0.1uF          
C740       CAPC1005X60L       171.7139mm     94.0815mm    171.7139mm     94.0815mm    172.2139mm     94.0815mm  B        180.00 0.1uF          
C739       CAPC2012X127L      171.9553mm     88.3181mm    171.9553mm     88.3181mm    171.9553mm     87.5681mm  B         90.00 4.7uF          
C738       CAPC1005X60L       171.8702mm     101.422mm    171.8702mm     101.422mm    171.3702mm     101.422mm  B        360.00 0.1uF          
C737       CAPC2012X127L         178.9mm       117.3mm       178.9mm       117.3mm       178.9mm      116.55mm  T         90.00 4.7uF          
C736       CAPC1005X60L       171.8728mm     65.1316mm    171.8728mm     65.1316mm    172.3728mm     65.1316mm  B        180.00 0.1uF          
C735       CAPC2012X127L         177.9mm        60.8mm       177.9mm        60.8mm      178.65mm        60.8mm  B        180.00 4.7uF          
C734       CAPC1005X60L       171.8728mm     69.7036mm    171.8728mm     69.7036mm    172.3728mm     69.7036mm  B        180.00 0.1uF          
C733       CAPC2012X127L      175.8694mm     57.8864mm    175.8694mm     57.8864mm    175.1194mm     57.8864mm  B          0.00 4.7uF          
